latitud,longitud,municipio,departamento,provincia
-27.55337,-64.45183,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.62663274,-64.03742022,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.42860659,-64.44825878,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.2698,-64.10595,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.754361546,-64.217548134,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.60326324,-64.0124942,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.48086,-64.13951,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.450938131,-64.581362509,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.58794615,-64.17509348,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.31513943,-64.27776492,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.748333568,-64.079140057,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.59202,-64.08382,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.48193,-64.53005,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.77495,-64.21871,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.44800617,-64.38770188,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.69994,-64.19824,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.643569946,-64.130653381,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.63693544,-64.07160287,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.718143213,-64.151353841,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.71187,-63.97862,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.5759058,-64.22818881,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.74669814,-64.06745718,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.6106987,-64.170295715,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.61013,-64.21952,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.382632642,-64.472777154,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.394353867,-64.071968079,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.739298359,-64.038063787,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.66972805,-64.20766178,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.50048,-64.11304,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.767292023,-64.120414734,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.484360863,-64.469342237,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.652315054,-64.316650541,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.54769,-64.10256,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.387767792,-64.132316589,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.466695786,-64.320343018,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.615148544,-64.119300842,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.19575,-64.28127,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.54322,-63.97551,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.458063126,-64.216636658,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.7161145,-64.08231956,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.67988138,-63.96821042,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.7386,-64.18157,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.72022,-64.1156,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.555461884,-64.390792847,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.416093826,-64.434638977,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.411814127,-64.268029897,AREA SIN GOBIERNO,BANDA,SANTIAGO DEL ESTERO
-27.581145285,-58.741983122,RIACHUELO,CAPITAL,CORRIENTES
-27.571210372,-58.69587991,RIACHUELO,CAPITAL,CORRIENTES
-27.620934349,-58.707137206,RIACHUELO,CAPITAL,CORRIENTES
-27.628301543,-58.755772881,RIACHUELO,CAPITAL,CORRIENTES
-31.448163105,-64.946407839,AREA SIN GOBIERNO,SAN ALBERTO,CÓRDOBA
-31.416242599,-64.92654419,AREA SIN GOBIERNO,SAN ALBERTO,CÓRDOBA
-31.790562747,-65.167101871,AREA SIN GOBIERNO,SAN ALBERTO,CÓRDOBA
-31.6686684,-65.372394224,AREA SIN GOBIERNO,SAN ALBERTO,CÓRDOBA
-31.590400919,-65.178713334,AREA SIN GOBIERNO,SAN ALBERTO,CÓRDOBA
-31.630340692,-65.148338158,AREA SIN GOBIERNO,SAN ALBERTO,CÓRDOBA
-31.665943468,-65.181518743,AREA SIN GOBIERNO,SAN ALBERTO,CÓRDOBA
-31.779957131,-65.490008101,AREA SIN GOBIERNO,SAN ALBERTO,CÓRDOBA
-31.663371866,-65.319095014,AREA SIN GOBIERNO,SAN ALBERTO,CÓRDOBA
-31.682565689,-65.159080505,AREA SIN GOBIERNO,SAN ALBERTO,CÓRDOBA
-31.641333509,-64.956196086,AREA SIN GOBIERNO,SAN ALBERTO,CÓRDOBA
-31.59056282,-65.174057007,AREA SIN GOBIERNO,SAN ALBERTO,CÓRDOBA
-31.515514374,-64.859886169,AREA SIN GOBIERNO,SAN ALBERTO,CÓRDOBA
-31.483232044,-64.95759653,AREA SIN GOBIERNO,SAN ALBERTO,CÓRDOBA
-31.754226465,-65.591964753,AREA SIN GOBIERNO,SAN ALBERTO,CÓRDOBA
-31.896986322,-65.524662598,AREA SIN GOBIERNO,SAN ALBERTO,CÓRDOBA
-31.427324156,-65.075689482,AREA SIN GOBIERNO,SAN ALBERTO,CÓRDOBA
-31.694885254,-65.288093567,AREA SIN GOBIERNO,SAN ALBERTO,CÓRDOBA
-31.833727857,-64.846569243,AREA SIN GOBIERNO,SAN ALBERTO,CÓRDOBA
-31.6975211,-65.1027334,AREA SIN GOBIERNO,SAN ALBERTO,CÓRDOBA
-32.165042598,-64.378422587,SEGUNDA USINA,CALAMUCHITA,CÓRDOBA
-32.127997604,-61.54212822,CASAS,SAN MARTIN,SANTA FE
-32.1176034,-61.6816154,CASAS,SAN MARTIN,SANTA FE
-34.710831777,-58.495008488,LA MATANZA,LA MATANZA,BUENOS AIRES
-34.72453585,-58.537006377,LA MATANZA,LA MATANZA,BUENOS AIRES
-34.746837996,-58.592532886,LA MATANZA,LA MATANZA,BUENOS AIRES
-34.652308182,-58.559211473,LA MATANZA,LA MATANZA,BUENOS AIRES
-34.687053669,-58.525612399,LA MATANZA,LA MATANZA,BUENOS AIRES
-34.714172889,-58.508904377,LA MATANZA,LA MATANZA,BUENOS AIRES
-34.847521347,-58.686067636,LA MATANZA,LA MATANZA,BUENOS AIRES
-34.673086645,-58.593879236,LA MATANZA,LA MATANZA,BUENOS AIRES
-34.718429157,-58.577751529,LA MATANZA,LA MATANZA,BUENOS AIRES
-34.713205458,-58.625836512,LA MATANZA,LA MATANZA,BUENOS AIRES
-34.698115688,-58.487757596,LA MATANZA,LA MATANZA,BUENOS AIRES
-34.688160425,-58.562678572,LA MATANZA,LA MATANZA,BUENOS AIRES
-34.785533651,-58.717185002,LA MATANZA,LA MATANZA,BUENOS AIRES
-34.772465248,-58.640486164,LA MATANZA,LA MATANZA,BUENOS AIRES
-34.665694972,-58.533155331,LA MATANZA,LA MATANZA,BUENOS AIRES
-32.62368751,-58.771070004,ALDEA SAN ANTONIO,GUALEGUAYCHU,ENTRE RÍOS
-32.66175,-58.736674,ALDEA SAN ANTONIO,GUALEGUAYCHU,ENTRE RÍOS
-32.625328165,-58.703196864,ALDEA SAN ANTONIO,GUALEGUAYCHU,ENTRE RÍOS
-24.271503305,-64.714692754,SANTA CLARA,SANTA BARBARA,JUJUY
-24.27131089,-64.64026044,SANTA CLARA,SANTA BARBARA,JUJUY
-24.309875649,-64.662872822,SANTA CLARA,SANTA BARBARA,JUJUY
-31.867363076,-58.445702858,ARROYO BARU,COLON,ENTRE RÍOS
-31.837572884,-58.508965048,ARROYO BARU,COLON,ENTRE RÍOS
-27.614614115,-63.257825721,COLONIA SAN JUAN,FIGUEROA,SANTIAGO DEL ESTERO
-32.76799349,-65.54885162,AREA SIN GOBIERNO,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS
-32.46158433,-65.480024765,AREA SIN GOBIERNO,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS
-32.542708457,-65.540534768,AREA SIN GOBIERNO,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS
-32.69361676,-65.57906863,AREA SIN GOBIERNO,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS
-32.30836924,-65.69101867,AREA SIN GOBIERNO,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS
-32.38119255,-65.38616592,AREA SIN GOBIERNO,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS
-32.612998962,-65.834358215,AREA SIN GOBIERNO,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS
-32.534653506,-65.527162508,AREA SIN GOBIERNO,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS
-32.491828918,-65.809082031,AREA SIN GOBIERNO,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS
-32.330012369,-65.635859448,AREA SIN GOBIERNO,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS
-32.832748413,-65.505958557,AREA SIN GOBIERNO,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS
-32.891307831,-65.522186279,AREA SIN GOBIERNO,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS
-32.763512629,-65.65872525,AREA SIN GOBIERNO,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS
-32.68103703,-65.81152823,AREA SIN GOBIERNO,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS
-32.62628611,-65.4195124,AREA SIN GOBIERNO,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS
-32.32432436,-65.55541004,AREA SIN GOBIERNO,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS
-32.601390839,-65.844238281,AREA SIN GOBIERNO,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS
-32.671401244,-65.662627222,AREA SIN GOBIERNO,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS
-32.728942173,-65.730549057,AREA SIN GOBIERNO,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS
-32.332097542,-65.75975573,AREA SIN GOBIERNO,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS
-32.71332748,-65.6864429,AREA SIN GOBIERNO,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS
-32.44741394,-65.82632991,AREA SIN GOBIERNO,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS
-32.53456755,-65.39953581,AREA SIN GOBIERNO,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS
-26.984091061,-55.169484264,PUERTO LEONI,LIBERTADOR GENERAL SAN MARTÍN,MISIONES
-26.941264669,-55.095771161,PUERTO LEONI,LIBERTADOR GENERAL SAN MARTÍN,MISIONES
-26.996307331,-55.145873983,PUERTO LEONI,LIBERTADOR GENERAL SAN MARTÍN,MISIONES
-26.954004591,-55.129099591,PUERTO LEONI,LIBERTADOR GENERAL SAN MARTÍN,MISIONES
-32.858828176,-61.15235022,CARCARAÑA,SAN LORENZO,SANTA FE
-28.725086997,-59.480416481,ARROYO CEIBAL,GENERAL OBLIGADO,SANTA FE
-28.6295443,-59.5251353,ARROYO CEIBAL,GENERAL OBLIGADO,SANTA FE
-32.980562619,-58.343770151,COSTA URUGUAY NORTE,GUALEGUAYCHU,ENTRE RÍOS
-22.12732,-65.70671,LA QUIACA,YAVI,JUJUY
-22.15888,-65.56203,LA QUIACA,YAVI,JUJUY
-22.1223179,-65.56784476,LA QUIACA,YAVI,JUJUY
-22.127573013,-65.703422546,LA QUIACA,YAVI,JUJUY
-22.10003099,-65.596262493,LA QUIACA,YAVI,JUJUY
-22.118673,-65.753255,LA QUIACA,YAVI,JUJUY
-26.096179009,-65.061011952,LA CANDELARIA,LA CANDELARIA,SALTA
-26.211047602,-64.965462978,LA CANDELARIA,LA CANDELARIA,SALTA
-26.116897395,-65.122588917,LA CANDELARIA,LA CANDELARIA,SALTA
-26.14426,-65.0142,LA CANDELARIA,LA CANDELARIA,SALTA
-40.585099353,-67.755544586,SIERRA COLORADA,9 DE JULIO,RÍO NEGRO
-26.7088799,-65.2671174,LA ESPERANZA,TAFI VIEJO,TUCUMÁN
-26.710987231,-65.272889444,LA ESPERANZA,TAFI VIEJO,TUCUMÁN
-33.874230914,-61.814018142,CHAPUY,GENERAL LOPEZ,SANTA FE
-33.800529937,-61.744018194,CHAPUY,GENERAL LOPEZ,SANTA FE
-29.4317893,-61.7627938,LOGROÑO,9 DE JULIO,SANTA FE
-29.50428128,-61.69673278,LOGROÑO,9 DE JULIO,SANTA FE
-29.502947503,-61.793228473,LOGROÑO,9 DE JULIO,SANTA FE
-29.3710772,-61.755619,LOGROÑO,9 DE JULIO,SANTA FE
-36.188745976,-65.289970273,LOVENTUE,LOVENTUE,LA PAMPA
-24.245642701,-65.083806876,PALPALA,PALPALA,JUJUY
-24.313776548,-65.078540548,PALPALA,PALPALA,JUJUY
-24.10842628,-65.14463836,PALPALA,PALPALA,JUJUY
-24.266050335,-65.212027103,PALPALA,PALPALA,JUJUY
-24.27410399,-65.15230168,PALPALA,PALPALA,JUJUY
-24.23742646,-65.18254242,PALPALA,PALPALA,JUJUY
-24.227847039,-65.173869744,PALPALA,PALPALA,JUJUY
-24.18229866,-65.207740784,PALPALA,PALPALA,JUJUY
-24.234234259,-65.230074777,PALPALA,PALPALA,JUJUY
-24.34281,-65.07974,PALPALA,PALPALA,JUJUY
-24.16858,-65.21078,PALPALA,PALPALA,JUJUY
-24.08989,-65.20263,PALPALA,PALPALA,JUJUY
-32.374100868,-59.9380818,BETBEDER,NOGOYA,ENTRE RÍOS
-27.090061326,-55.287071695,HIPOLITO YRIGOYEN,SAN IGNACIO,MISIONES
-27.110525539,-55.343828299,HIPOLITO YRIGOYEN,SAN IGNACIO,MISIONES
-28.882314,-59.5491273,LAS GARZAS,GENERAL OBLIGADO,SANTA FE
-28.849010182,-59.500578102,LAS GARZAS,GENERAL OBLIGADO,SANTA FE
-28.8918167,-59.1803,LAS GARZAS,GENERAL OBLIGADO,SANTA FE
-28.8598667,-59.2319166,LAS GARZAS,GENERAL OBLIGADO,SANTA FE
-25.793405556,-60.102021303,VILLA RIO BERMEJITO,GENERAL GUEMES,CHACO
-25.653989754,-60.294289281,VILLA RIO BERMEJITO,GENERAL GUEMES,CHACO
-25.705630854,-60.203747868,VILLA RIO BERMEJITO,GENERAL GUEMES,CHACO
-25.649381418,-60.136092064,VILLA RIO BERMEJITO,GENERAL GUEMES,CHACO
-25.757350922,-60.320545196,VILLA RIO BERMEJITO,GENERAL GUEMES,CHACO
-25.64607048,-60.341030121,VILLA RIO BERMEJITO,GENERAL GUEMES,CHACO
-25.642441389,-60.262943881,VILLA RIO BERMEJITO,GENERAL GUEMES,CHACO
-25.77806946,-60.2497991,VILLA RIO BERMEJITO,GENERAL GUEMES,CHACO
-31.647098474,-63.759895584,COSTA SACATE,RIO SEGUNDO,CÓRDOBA
-28.262548448,-63.879484844,BREA POZO,SAN MARTIN,SANTIAGO DEL ESTERO
-26.02938289,-54.58342511,PUERTO ESPERANZA,IGUAZU,MISIONES
-25.985984802,-54.655620575,PUERTO ESPERANZA,IGUAZU,MISIONES
-26.02329709,-54.612509233,PUERTO ESPERANZA,IGUAZU,MISIONES
-26.058265686,-54.528530121,PUERTO ESPERANZA,IGUAZU,MISIONES
-35.879862,-60.4803228,25 DE MAYO,25 DE MAYO,BUENOS AIRES
-35.637722923,-60.114063053,25 DE MAYO,25 DE MAYO,BUENOS AIRES
-35.2514186,-59.9885402,25 DE MAYO,25 DE MAYO,BUENOS AIRES
-35.4632457,-60.3442672,25 DE MAYO,25 DE MAYO,BUENOS AIRES
-35.483827217,-59.988064793,25 DE MAYO,25 DE MAYO,BUENOS AIRES
-35.1686851,-59.9142604,25 DE MAYO,25 DE MAYO,BUENOS AIRES
-35.27277887,-59.771932725,25 DE MAYO,25 DE MAYO,BUENOS AIRES
-35.293713,-60.1091652,25 DE MAYO,25 DE MAYO,BUENOS AIRES
-35.164397365,-60.081357782,25 DE MAYO,25 DE MAYO,BUENOS AIRES
-35.569885254,-60.413364411,25 DE MAYO,25 DE MAYO,BUENOS AIRES
-35.30833383,-60.328476795,25 DE MAYO,25 DE MAYO,BUENOS AIRES
-35.2813845,-60.2618183,25 DE MAYO,25 DE MAYO,BUENOS AIRES
-35.4028974,-59.9580017,25 DE MAYO,25 DE MAYO,BUENOS AIRES
-35.686699,-60.221419,25 DE MAYO,25 DE MAYO,BUENOS AIRES
-35.270234052,-59.557503408,25 DE MAYO,25 DE MAYO,BUENOS AIRES
-35.648812827,-60.467259167,25 DE MAYO,25 DE MAYO,BUENOS AIRES
-35.6307141,-60.3823213,25 DE MAYO,25 DE MAYO,BUENOS AIRES
-35.897345389,-60.731608951,25 DE MAYO,25 DE MAYO,BUENOS AIRES
-35.739216954,-60.559063462,25 DE MAYO,25 DE MAYO,BUENOS AIRES
-35.296985626,-60.125865936,25 DE MAYO,25 DE MAYO,BUENOS AIRES
-35.4395066,-60.1084875,25 DE MAYO,25 DE MAYO,BUENOS AIRES
-35.8237363,-60.6429191,25 DE MAYO,25 DE MAYO,BUENOS AIRES
-35.3198064,-59.7831187,25 DE MAYO,25 DE MAYO,BUENOS AIRES
-35.778502869,-60.354645481,25 DE MAYO,25 DE MAYO,BUENOS AIRES
-35.1865013,-59.9735545,25 DE MAYO,25 DE MAYO,BUENOS AIRES
-35.2642353,-59.9433636,25 DE MAYO,25 DE MAYO,BUENOS AIRES
-35.2446891,-60.3044141,25 DE MAYO,25 DE MAYO,BUENOS AIRES
-35.6730222,-60.3721944,25 DE MAYO,25 DE MAYO,BUENOS AIRES
-35.4629942,-60.036576,25 DE MAYO,25 DE MAYO,BUENOS AIRES
-35.591197004,-60.361912543,25 DE MAYO,25 DE MAYO,BUENOS AIRES
-35.433938589,-60.173120945,25 DE MAYO,25 DE MAYO,BUENOS AIRES
-35.37577683,-60.038661834,25 DE MAYO,25 DE MAYO,BUENOS AIRES
-35.266608507,-59.63065747,25 DE MAYO,25 DE MAYO,BUENOS AIRES
-35.3199457,-59.9543337,25 DE MAYO,25 DE MAYO,BUENOS AIRES
-35.350091,-60.1644804,25 DE MAYO,25 DE MAYO,BUENOS AIRES
-34.247901726,-63.918015389,AREA SIN GOBIERNO,PRESIDENTE ROQUE SAENZ PEÑA,CÓRDOBA
-34.333458504,-63.727159791,AREA SIN GOBIERNO,PRESIDENTE ROQUE SAENZ PEÑA,CÓRDOBA
-33.872207642,-63.462749481,AREA SIN GOBIERNO,PRESIDENTE ROQUE SAENZ PEÑA,CÓRDOBA
-33.938994869,-63.326242339,AREA SIN GOBIERNO,PRESIDENTE ROQUE SAENZ PEÑA,CÓRDOBA
-34.357981684,-63.166174252,AREA SIN GOBIERNO,PRESIDENTE ROQUE SAENZ PEÑA,CÓRDOBA
-34.23557663,-62.834682465,AREA SIN GOBIERNO,PRESIDENTE ROQUE SAENZ PEÑA,CÓRDOBA
-33.951244,-63.6132584,AREA SIN GOBIERNO,PRESIDENTE ROQUE SAENZ PEÑA,CÓRDOBA
-34.0150624,-63.432925,AREA SIN GOBIERNO,PRESIDENTE ROQUE SAENZ PEÑA,CÓRDOBA
-33.949508686,-63.183758754,AREA SIN GOBIERNO,PRESIDENTE ROQUE SAENZ PEÑA,CÓRDOBA
-33.904690547,-63.83804658,AREA SIN GOBIERNO,PRESIDENTE ROQUE SAENZ PEÑA,CÓRDOBA
-34.2304039,-63.701629639,AREA SIN GOBIERNO,PRESIDENTE ROQUE SAENZ PEÑA,CÓRDOBA
-34.5062991,-63.4123338,AREA SIN GOBIERNO,PRESIDENTE ROQUE SAENZ PEÑA,CÓRDOBA
-34.2643889,-63.5735509,AREA SIN GOBIERNO,PRESIDENTE ROQUE SAENZ PEÑA,CÓRDOBA
-34.326973289,-63.578887697,AREA SIN GOBIERNO,PRESIDENTE ROQUE SAENZ PEÑA,CÓRDOBA
-33.868017649,-63.695245593,AREA SIN GOBIERNO,PRESIDENTE ROQUE SAENZ PEÑA,CÓRDOBA
-34.090046636,-63.521629884,AREA SIN GOBIERNO,PRESIDENTE ROQUE SAENZ PEÑA,CÓRDOBA
-33.98753655,-62.83346647,AREA SIN GOBIERNO,PRESIDENTE ROQUE SAENZ PEÑA,CÓRDOBA
-34.235817,-63.4236242,AREA SIN GOBIERNO,PRESIDENTE ROQUE SAENZ PEÑA,CÓRDOBA
-34.085072044,-63.301101751,AREA SIN GOBIERNO,PRESIDENTE ROQUE SAENZ PEÑA,CÓRDOBA
-33.985633452,-62.59984978,AREA SIN GOBIERNO,PRESIDENTE ROQUE SAENZ PEÑA,CÓRDOBA
-34.333816733,-64.000109393,AREA SIN GOBIERNO,PRESIDENTE ROQUE SAENZ PEÑA,CÓRDOBA
-34.308376312,-62.875164032,AREA SIN GOBIERNO,PRESIDENTE ROQUE SAENZ PEÑA,CÓRDOBA
-34.342281273,-63.884799646,AREA SIN GOBIERNO,PRESIDENTE ROQUE SAENZ PEÑA,CÓRDOBA
-34.154594421,-62.812252045,AREA SIN GOBIERNO,PRESIDENTE ROQUE SAENZ PEÑA,CÓRDOBA
-40.811004684,-64.758112938,SAN ANTONIO OESTE,SAN ANTONIO,RÍO NEGRO
-40.731294527,-64.955294131,SAN ANTONIO OESTE,SAN ANTONIO,RÍO NEGRO
-40.800881553,-64.877897416,SAN ANTONIO OESTE,SAN ANTONIO,RÍO NEGRO
-40.706602544,-65.003074372,SAN ANTONIO OESTE,SAN ANTONIO,RÍO NEGRO
-40.778587341,-65.050743103,SAN ANTONIO OESTE,SAN ANTONIO,RÍO NEGRO
-26.63254443,-65.205740834,EL CADILLAL,TAFI VIEJO,TUCUMÁN
-31.830100456,-58.823390318,VILLA CLARA,VILLAGUAY,ENTRE RÍOS
-41.875671878,-71.539998614,EL BOLSON,BARILOCHE,RÍO NEGRO
-41.954493041,-71.378610439,EL BOLSON,BARILOCHE,RÍO NEGRO
-41.85547835,-71.431062514,EL BOLSON,BARILOCHE,RÍO NEGRO
-41.841273673,-71.509129299,EL BOLSON,BARILOCHE,RÍO NEGRO
-41.773468856,-71.429332695,EL BOLSON,BARILOCHE,RÍO NEGRO
-41.980485966,-71.533617214,EL BOLSON,BARILOCHE,RÍO NEGRO
-41.898146079,-71.503164693,EL BOLSON,BARILOCHE,RÍO NEGRO
-23.264456059,-64.005265388,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.242555618,-63.541099548,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.431938171,-63.438964844,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.277311325,-63.618484497,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.186552048,-63.452014923,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.049833298,-63.909088135,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.24156,-64.12852,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.215724804,-63.842646791,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.385295868,-63.59720993,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.095184326,-63.477283478,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.158958435,-63.913383484,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.319581986,-63.625484467,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.299459457,-63.679908752,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.397439957,-63.503890991,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.40688764,-63.44949433,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.463903427,-63.473266602,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.220287323,-63.687046051,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.435470581,-63.368438721,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.275297165,-63.825805664,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.218166351,-63.625144959,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.276141235,-63.736180024,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.106241203,-63.995313925,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.337024689,-63.661933899,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.345376968,-63.585773468,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.226072311,-63.887054443,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.258186748,-63.339055523,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.174179077,-63.304573059,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.172229767,-64.047729492,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.341537476,-63.560352325,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.408432007,-63.298339844,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.280870438,-63.332286835,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.22661679,-63.44296232,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.34265678,-63.61074639,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.233877182,-63.835086823,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.197698593,-63.2409935,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.49777031,-63.370704651,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.254261017,-63.801040649,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.204213527,-64.090081794,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.243150711,-63.385025024,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.259501618,-63.802668528,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.299972534,-63.527793884,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.277658462,-63.365684509,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.151464462,-63.523105621,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.42706381,-63.38566312,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.21748849,-63.564362474,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
-23.432058334,-63.528186798,EMBARCACION,GENERAL JOSE DE SAN MARTÍN,SALTA
